customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,difference_between_last_purhcase_signup,Days since last purchase,purchase_group_by_monthsname
322,77.0,57500.0,841.9473802787477,Male,South,4.0,Clothing,0.9883287775461436,2022-04-28,2022-09-15,140,-1142,2022-09
323,76.0,112600.0,48.375193616662486,Male,West,37.0,Toys,33.80895216303905,2022-07-15,2023-04-01,260,-944,2023-04
324,23.0,29600.0,967.1042537077004,Female,North,8.0,Toys,30.26457121918089,2021-02-01,2023-04-20,808,-925,2023-04
326,46.0,20200.0,1642.8269150702838,Male,North,28.0,Clothing,52.91235390207832,2021-01-15,2021-10-04,262,-1488,2021-10
329,77.0,94000.0,581.060856404414,Female,North,36.0,Electronics,59.05098088106291,2021-01-17,2023-01-27,740,-1008,2023-01
331,53.0,70100.0,1095.1363025584333,Female,East,5.0,Home & Garden,24.62047685087816,2021-03-22,2023-09-26,918,-766,2023-09
332,36.0,52600.0,760.1400555566648,Male,North,24.0,Clothing,29.36121650647497,2022-10-18,2022-12-23,66,-1043,2022-12
333,43.0,113600.0,1258.1533202143814,Male,West,47.0,Toys,60.7908947606941,2022-03-12,2023-04-11,395,-934,2023-04
334,20.0,29900.0,44.43527119954053,Male,North,18.0,Home & Garden,37.32549590164754,2021-01-08,2021-08-13,217,-1540,2021-08
336,37.0,53000.0,1489.7412055771204,Male,East,28.0,Home & Garden,65.04382637665867,2021-10-14,2023-11-27,774,-704,2023-11
341,50.0,79100.0,1905.7823058733543,Male,South,22.0,Electronics,94.96941809192126,2021-03-24,2022-12-18,634,-1048,2022-12
346,18.0,70100.0,34.52161865563694,Female,East,6.0,Electronics,24.64342807936556,2021-11-21,2022-11-04,348,-1092,2022-11
347,28.0,35900.0,71.10259786909984,Male,South,27.0,Clothing,6.395789681913955,2022-02-23,2023-10-10,594,-752,2023-10
348,45.0,67300.0,1115.51546645354,Male,East,25.0,Home & Garden,53.72034865910831,2021-02-20,2023-01-18,697,-1017,2023-01
349,74.0,37100.0,1050.4898202472662,Female,West,29.0,Health,84.58996459615251,2021-01-27,2021-09-30,246,-1492,2021-09
351,67.0,117800.0,419.646834020241,Female,North,16.0,Clothing,78.30674701590162,2022-06-29,2022-09-18,81,-1139,2022-09
352,40.0,116900.0,531.0457797377275,Male,South,12.0,Electronics,83.63960072839957,2021-03-03,2022-10-26,602,-1101,2022-10
353,48.0,34300.0,244.81047180604764,Male,North,20.0,Clothing,45.44035588198637,2022-10-19,2023-11-16,393,-715,2023-11
354,47.0,28000.0,1836.7351591144145,Male,North,18.0,Clothing,59.095506594047365,2021-06-20,2022-11-11,509,-1085,2022-11
355,59.0,68400.0,1560.0662640277324,Female,West,34.0,Home & Garden,53.391229853894,2021-10-13,2022-06-28,258,-1221,2022-06
356,52.0,86800.0,1648.231440684558,Female,East,23.0,Electronics,93.91958616345016,2021-04-27,2023-01-03,616,-1032,2023-01
357,24.0,97500.0,1807.4723001697275,Female,North,45.0,Electronics,72.55056850917613,2021-01-04,2021-04-01,87,-1674,2021-04
358,77.0,85500.0,1059.30197371716,Male,West,27.0,Clothing,92.5342810770113,2021-03-07,2022-04-21,410,-1289,2022-04
359,33.0,70700.0,913.3625190724327,Male,West,49.0,Home & Garden,22.000997806197187,2021-03-01,2022-12-27,666,-1039,2022-12
360,43.0,97500.0,674.1751178579207,Female,South,17.0,Toys,31.023685183267048,2022-05-17,2022-06-18,32,-1231,2022-06
361,65.0,22600.0,1186.644936408754,Female,West,48.0,Health,7.091347318006768,2021-08-17,2022-11-29,469,-1067,2022-11
362,74.0,42700.0,919.4712256438486,Male,South,21.0,Electronics,49.99079566958077,2021-04-10,2023-05-30,780,-885,2023-05
364,77.0,40700.0,1875.1171701876551,Male,South,31.0,Home & Garden,32.68466971307157,2021-03-10,2022-08-15,523,-1173,2022-08
365,66.0,38800.0,1968.3823982726776,Male,West,3.0,Clothing,12.828210694933151,2022-10-26,2023-04-21,177,-924,2023-04
367,18.0,54600.0,1518.381018688918,Male,East,26.0,Electronics,44.750027252365456,2021-08-11,2021-11-26,107,-1435,2021-11
370,29.0,38400.0,137.02952533379596,Male,East,28.0,Electronics,81.99798080824368,2021-07-30,2021-12-07,130,-1424,2021-12
376,26.0,102000.0,586.0830568669808,Female,North,29.0,Home & Garden,92.04410364836188,2021-03-04,2022-11-22,628,-1074,2022-11
377,58.0,26600.0,1351.3318293414347,Male,West,23.0,Toys,64.36327975500353,2022-01-27,2023-10-07,618,-755,2023-10
380,65.0,27400.0,675.6700485450166,Male,South,10.0,Toys,14.972556414619032,2021-02-22,2021-08-13,172,-1540,2021-08
381,33.0,49300.0,1536.6237182132545,Male,South,27.0,Electronics,78.26629268961081,2021-02-07,2023-02-20,743,-984,2023-02
382,20.0,44300.0,839.0837843908155,Male,West,49.0,Health,58.8110053312958,2021-11-04,2023-06-13,586,-871,2023-06
384,41.0,108600.0,1167.6458125117106,Male,South,39.0,Clothing,33.290084618688,2021-02-22,2021-08-11,170,-1542,2021-08
386,73.0,53400.0,1977.3091743504992,Female,South,45.0,Home & Garden,87.4762523781461,2022-08-29,2022-09-09,11,-1148,2022-09
387,50.0,39500.0,102.02761586238776,Female,East,3.0,Electronics,58.12620384192929,2022-03-28,2023-12-02,614,-699,2023-12
388,41.0,22400.0,1936.2494205440005,Female,South,47.0,Clothing,52.45440656650363,2022-04-06,2023-08-17,498,-806,2023-08
389,69.0,82100.0,1108.7310731615084,Male,West,37.0,Toys,81.64480420765715,2022-05-01,2022-08-27,118,-1161,2022-08
390,28.0,95500.0,1927.054873588832,Female,East,31.0,Home & Garden,74.93351797943753,2021-05-17,2023-11-01,898,-730,2023-11
393,53.0,27600.0,355.6181018947961,Female,North,18.0,Home & Garden,76.85001073627778,2022-01-30,2023-08-18,565,-805,2023-08
394,55.0,91800.0,120.93025650443596,Female,East,35.0,Home & Garden,16.870102894024374,2021-02-06,2022-11-07,639,-1089,2022-11
396,37.0,38500.0,431.4111735041491,Male,North,3.0,Home & Garden,84.33026752039908,2021-05-27,2021-07-30,64,-1554,2021-07
397,79.0,66800.0,1183.640096209341,Male,West,5.0,Toys,57.825384533671865,2021-01-08,2021-12-05,331,-1426,2021-12
399,65.0,64700.0,677.3332134367515,Male,South,28.0,Toys,48.4588083197618,2022-10-09,2023-03-31,173,-945,2023-03
400,79.0,65300.0,1567.632464945429,Male,North,19.0,Home & Garden,92.6481100711403,2022-07-25,2023-09-02,404,-790,2023-09
401,42.0,106600.0,885.3620132475315,Male,South,28.0,Home & Garden,35.39717479788638,2022-09-27,2023-12-17,446,-684,2023-12
402,52.0,87200.0,1262.935921496726,Female,West,27.0,Clothing,72.45220023342928,2022-03-23,2023-04-17,390,-928,2023-04
403,42.0,70700.0,1301.966722676181,Male,North,13.0,Toys,30.09865092617835,2021-09-20,2023-08-10,689,-813,2023-08
406,63.0,68000.0,1380.845213913385,Female,West,21.0,Clothing,73.77655131092388,2021-09-16,2023-04-19,580,-926,2023-04
407,35.0,33200.0,1923.999297951408,Female,South,27.0,Toys,15.002417944651391,2021-11-19,2023-11-23,734,-708,2023-11
408,19.0,103500.0,1465.8818020285787,Female,South,46.0,Clothing,50.48020332073931,2022-06-14,2023-03-07,266,-969,2023-03
409,71.0,34400.0,989.943543901134,Male,West,6.0,Clothing,21.2321484850715,2021-10-28,2023-08-17,658,-806,2023-08
410,52.0,88700.0,1268.82054009402,Male,East,38.0,Clothing,7.46241214191029,2022-04-30,2023-03-26,330,-950,2023-03
411,33.0,85700.0,1484.572137570954,Male,West,49.0,Electronics,61.74519819443163,2021-04-02,2021-12-08,250,-1423,2021-12
414,53.0,98300.0,405.6515254207072,Female,West,41.0,Electronics,58.06458003599504,2021-12-01,2022-12-26,390,-1040,2022-12
416,21.0,89300.0,559.8482816787197,Male,North,39.0,Home & Garden,65.04833499946875,2021-08-26,2021-12-21,117,-1410,2021-12
417,50.0,113300.0,1468.4929967310452,Male,East,7.0,Home & Garden,67.31133023099542,2022-11-17,2023-12-30,408,-671,2023-12
418,31.0,94100.0,756.7980261785634,Male,North,30.0,Toys,17.892851156083587,2021-03-24,2023-03-22,728,-954,2023-03
419,38.0,77400.0,1053.3309697527277,Male,East,21.0,Home & Garden,49.26096788528267,2022-10-31,2022-12-13,43,-1053,2022-12
421,37.0,50700.0,378.8266108784249,Female,North,25.0,Electronics,47.095685239103005,2021-06-27,2023-02-10,593,-994,2023-02
422,73.0,90300.0,1915.2499877680843,Male,East,32.0,Electronics,80.08265764418772,2021-09-07,2022-01-24,139,-1376,2022-01
423,25.0,68800.0,1782.4733458248895,Male,South,8.0,Toys,46.06989877460983,2022-07-21,2023-04-26,279,-919,2023-04
424,24.0,37000.0,1311.5047195801194,Female,South,5.0,Home & Garden,6.285067825783508,2022-10-29,2023-05-19,202,-896,2023-05
425,20.0,87300.0,930.09630282376,Female,South,30.0,Home & Garden,90.5541661150863,2021-04-01,2021-12-05,248,-1426,2021-12
426,34.0,79700.0,1358.007359932543,Female,North,8.0,Toys,54.481588745197065,2021-12-05,2023-01-27,418,-1008,2023-01
428,65.0,57900.0,1145.733466097132,Male,North,19.0,Home & Garden,57.23545120276244,2021-06-18,2022-03-12,267,-1329,2022-03
429,29.0,83900.0,137.1706022898128,Female,West,44.0,Clothing,6.963631597506059,2021-05-19,2022-01-12,238,-1388,2022-01
432,39.0,95000.0,1988.2816761982397,Female,West,36.0,Electronics,21.43398793429756,2022-09-15,2023-04-01,198,-944,2023-04
434,39.0,29300.0,1465.7434375551395,Male,North,27.0,Electronics,45.94415118736514,2021-06-19,2023-02-13,604,-991,2023-02
437,55.0,51000.0,272.5889456513144,Male,North,37.0,Health,58.17484179481938,2021-05-18,2021-08-23,97,-1530,2021-08
438,55.0,25800.0,829.9885942970549,Male,West,48.0,Health,24.09520426369428,2021-01-28,2022-12-24,695,-1042,2022-12
440,68.0,31000.0,619.6031801779095,Female,North,39.0,Clothing,12.270569933730702,2022-02-02,2023-04-11,433,-934,2023-04
444,44.0,35000.0,1878.556330320877,Female,South,44.0,Health,40.69359120313467,2022-03-02,2022-09-14,196,-1143,2022-09
445,51.0,20800.0,712.7116806780919,Male,North,7.0,Home & Garden,96.19826200003398,2021-05-16,2021-08-09,85,-1544,2021-08
447,47.0,47700.0,1318.6885599348311,Female,West,27.0,Clothing,55.31767061367565,2022-10-03,2023-04-12,191,-933,2023-04
449,45.0,38500.0,643.7208042231807,Male,North,35.0,Toys,92.1147137591833,2021-09-24,2022-06-18,267,-1231,2022-06
450,64.0,60000.0,464.712831348272,Female,East,15.0,Toys,88.41119539004178,2021-04-17,2022-12-03,595,-1063,2022-12
451,50.0,49200.0,156.92406408263244,Male,West,28.0,Health,9.799474202971304,2022-07-14,2023-04-12,272,-933,2023-04
452,22.0,101900.0,1658.4475084386331,Male,South,35.0,Toys,63.42974105203304,2021-05-18,2023-02-16,639,-988,2023-02
453,77.0,42300.0,523.9902749848891,Female,East,7.0,Electronics,80.80989804935118,2022-09-07,2023-07-29,325,-825,2023-07
454,78.0,33600.0,956.594456619181,Male,West,46.0,Toys,83.55746895770949,2021-02-16,2022-03-23,400,-1318,2022-03
455,65.0,40400.0,105.76424104353764,Male,North,46.0,Electronics,57.79071425018961,2022-10-27,2022-11-11,15,-1085,2022-11
457,21.0,111200.0,674.5107845664559,Female,East,32.0,Toys,97.3712901641735,2021-01-06,2022-03-01,419,-1340,2022-03
458,52.0,43700.0,1494.5787211018358,Female,East,38.0,Toys,47.21967027581214,2022-06-07,2022-09-17,102,-1140,2022-09
461,61.0,38700.0,1036.086662918431,Female,South,26.0,Home & Garden,42.415088005826654,2021-09-29,2023-04-29,577,-916,2023-04
462,45.0,41300.0,278.3990280821308,Male,North,39.0,Clothing,24.2180718172753,2021-03-07,2023-01-02,666,-1033,2023-01
463,47.0,84200.0,892.2675365485296,Female,South,20.0,Toys,32.73336257498298,2022-02-24,2022-03-30,34,-1311,2022-03
464,46.0,68600.0,648.2648452925633,Female,East,18.0,Clothing,98.53576097747391,2021-12-05,2023-07-27,599,-827,2023-07
466,70.0,108700.0,140.6388690070255,Female,West,22.0,Toys,52.6725016473789,2022-04-14,2023-09-11,515,-781,2023-09
467,23.0,71600.0,1394.1544799293692,Male,West,22.0,Electronics,84.82942659752185,2021-11-27,2022-01-26,60,-1374,2022-01
469,77.0,52700.0,651.7092471778349,Female,North,2.0,Health,32.44534216181676,2021-05-11,2022-07-27,442,-1192,2022-07
471,54.0,115000.0,1817.8698769624489,Female,West,43.0,Toys,11.408631043909743,2022-12-20,2023-07-19,211,-835,2023-07
474,66.0,81100.0,651.0054159012367,Female,East,13.0,Home & Garden,91.74606572597456,2021-08-31,2022-07-24,327,-1195,2022-07
475,63.0,69200.0,227.258421660356,Male,East,41.0,Clothing,72.56781334885183,2022-04-08,2022-12-28,264,-1038,2022-12
476,70.0,71800.0,274.62104220189394,Female,North,9.0,Health,7.461324065735719,2021-12-16,2023-09-29,652,-763,2023-09
477,48.0,53300.0,1156.2241839905528,Female,South,49.0,Health,40.28956110310057,2021-01-17,2021-10-30,286,-1462,2021-10
479,77.0,96000.0,81.24314515926075,Female,West,41.0,Health,51.12067433256329,2021-12-29,2023-02-17,415,-987,2023-02
482,78.0,26800.0,268.2431914830691,Male,West,4.0,Toys,10.43350528690824,2022-06-09,2023-11-30,539,-701,2023-11
484,49.0,41100.0,1291.33128455775,Male,East,32.0,Toys,45.11460431137604,2022-02-24,2022-11-26,275,-1070,2022-11
486,50.0,108000.0,999.1518277384076,Female,West,2.0,Clothing,73.79863822751616,2021-01-14,2022-07-06,538,-1213,2022-07
487,20.0,87900.0,260.95670731881114,Female,East,40.0,Toys,91.9934731781395,2021-02-13,2023-09-04,933,-788,2023-09
489,42.0,99100.0,645.8338140096629,Female,North,20.0,Clothing,39.55821119160967,2021-10-22,2023-06-03,589,-881,2023-06
491,48.0,49200.0,1620.6218669619657,Female,West,42.0,Toys,73.26719700006686,2021-04-14,2021-09-16,155,-1506,2021-09
493,75.0,97100.0,605.5801739381409,Male,South,8.0,Clothing,16.408328521615555,2021-03-03,2021-12-12,284,-1419,2021-12
494,20.0,100300.0,526.3725290656348,Male,North,28.0,Electronics,22.136855949195358,2022-07-19,2023-04-27,282,-918,2023-04
495,57.0,104800.0,668.293498292227,Female,North,46.0,Health,15.481124059682594,2022-02-16,2023-06-14,483,-870,2023-06
496,63.0,57800.0,345.9486162082796,Female,East,21.0,Electronics,30.236903377593823,2022-09-22,2023-12-13,447,-688,2023-12
499,49.0,85800.0,781.7705014847411,Female,East,8.0,Toys,52.42340378832885,2021-07-18,2022-10-27,466,-1100,2022-10
500,64.0,20300.0,883.2704575297599,Male,East,31.0,Health,26.92099191143981,2021-02-05,2022-03-27,415,-1314,2022-03
501,39.0,99500.0,1196.217941822286,Female,South,37.0,Clothing,82.91957791369154,2021-08-04,2021-12-17,135,-1414,2021-12
502,40.0,21900.0,1187.5139204000643,Female,North,16.0,Home & Garden,0.6592405338939011,2022-08-09,2022-10-11,63,-1116,2022-10
503,19.0,24200.0,153.40620561341294,Male,West,40.0,Home & Garden,22.31149585386668,2021-11-02,2023-05-28,572,-887,2023-05
504,44.0,26700.0,1666.450756948578,Male,North,42.0,Electronics,60.5240757572182,2022-07-21,2022-08-06,16,-1182,2022-08
505,59.0,105200.0,371.10657538340007,Male,East,27.0,Health,9.671050197384258,2021-01-12,2021-09-02,233,-1520,2021-09
506,19.0,109100.0,1451.6818393783444,Female,South,40.0,Toys,46.63122159459896,2021-03-24,2022-07-04,467,-1215,2022-07
507,43.0,85100.0,1549.8885564937698,Male,South,41.0,Clothing,43.62072964823697,2021-02-01,2022-12-29,696,-1037,2022-12
508,34.0,53400.0,1435.501077500801,Male,West,18.0,Clothing,85.25230068217637,2022-02-12,2022-10-01,231,-1126,2022-10
509,57.0,37100.0,1166.3757401772075,Male,South,35.0,Clothing,62.53971931668133,2021-03-27,2022-08-07,498,-1181,2022-08
511,26.0,110800.0,733.543474879078,Female,North,15.0,Toys,95.1807601789166,2022-12-14,2023-04-07,114,-938,2023-04
513,71.0,60000.0,787.1535659266266,Female,South,17.0,Clothing,65.33947321528386,2021-09-13,2022-02-16,156,-1353,2022-02
514,65.0,31300.0,1729.6901919273698,Male,South,40.0,Electronics,52.20014501520542,2021-08-29,2023-03-25,573,-951,2023-03
517,59.0,22600.0,546.6754323234628,Male,South,31.0,Health,98.74566169600772,2022-03-28,2022-05-15,48,-1265,2022-05
518,72.0,83000.0,678.9061205423751,Male,South,37.0,Electronics,70.50212594968588,2021-01-01,2023-09-09,981,-783,2023-09
524,30.0,62900.0,1635.8365038398356,Male,East,17.0,Clothing,41.50454939539002,2022-11-11,2023-07-29,260,-825,2023-07
525,77.0,72800.0,57.51189868122206,Male,East,14.0,Toys,21.484601163625385,2021-04-29,2022-05-04,370,-1276,2022-05
527,24.0,21300.0,432.6311557642966,Male,West,46.0,Electronics,21.12547308105818,2021-03-21,2022-10-16,574,-1111,2022-10
531,37.0,46200.0,133.09198347347763,Female,North,48.0,Home & Garden,46.83054873786342,2022-06-01,2023-03-24,296,-952,2023-03
534,63.0,36200.0,1808.3827821425205,Male,East,33.0,Home & Garden,25.721367875162848,2022-04-11,2023-11-27,595,-704,2023-11
537,29.0,75500.0,844.2003057620566,Male,North,26.0,Health,57.18099946076837,2021-02-27,2023-06-27,850,-857,2023-06
538,68.0,46900.0,726.0112253826218,Male,West,8.0,Clothing,69.73875615692154,2021-12-03,2022-02-06,65,-1363,2022-02
539,40.0,112100.0,1825.217236287296,Female,South,34.0,Clothing,67.36986409905718,2022-05-25,2023-09-14,477,-778,2023-09
541,45.0,108800.0,1034.1851212005622,Female,South,31.0,Clothing,77.9648205747967,2022-03-02,2023-08-10,526,-813,2023-08
548,42.0,115700.0,760.4153262685536,Female,East,16.0,Home & Garden,86.3067996253491,2022-01-12,2023-09-30,626,-762,2023-09
551,78.0,101900.0,320.7346212265279,Male,South,20.0,Health,22.83104256251781,2022-02-09,2023-03-05,389,-971,2023-03
552,39.0,50100.0,670.5451367738809,Male,North,1.0,Toys,36.12617290703949,2022-05-07,2023-07-09,428,-845,2023-07
553,75.0,107500.0,127.8427737863384,Female,South,27.0,Home & Garden,2.1970570802507416,2021-03-07,2021-06-04,89,-1610,2021-06
555,39.0,46500.0,1931.1150843205555,Male,North,12.0,Toys,41.58902132121951,2021-03-24,2021-11-18,239,-1443,2021-11
556,66.0,38900.0,867.8042009370023,Male,West,30.0,Electronics,78.88701098180803,2022-04-26,2022-11-22,210,-1074,2022-11
557,69.0,63800.0,1271.398032676424,Male,West,9.0,Home & Garden,14.264343735650964,2021-08-17,2023-04-21,612,-924,2023-04
558,59.0,101700.0,1457.700293502381,Male,West,37.0,Home & Garden,81.23550441003988,2021-08-13,2022-05-27,287,-1253,2022-05
562,60.0,20600.0,640.2676236296085,Female,North,4.0,Toys,16.719712946813637,2022-05-27,2022-09-17,113,-1140,2022-09
563,77.0,32800.0,1279.4154722974067,Male,South,15.0,Health,47.648182878862,2021-06-22,2023-07-05,743,-849,2023-07
565,50.0,89700.0,33.49310184225368,Female,South,8.0,Electronics,59.61929706974873,2022-11-02,2023-10-26,358,-736,2023-10
566,25.0,56200.0,1056.3462264335942,Male,South,23.0,Home & Garden,86.10409345262981,2021-07-24,2022-01-17,177,-1383,2022-01
568,77.0,111400.0,1627.9136697971844,Female,North,27.0,Home & Garden,17.56438325388664,2021-11-15,2023-07-17,609,-837,2023-07
570,61.0,115700.0,1594.2148748601396,Male,East,39.0,Clothing,89.15500494128707,2021-10-05,2023-07-11,644,-843,2023-07
571,22.0,45600.0,660.9870347086388,Female,East,47.0,Home & Garden,94.10270826575749,2021-05-28,2022-08-17,446,-1171,2022-08
572,56.0,79100.0,1535.0837908336962,Female,West,8.0,Clothing,56.96301042699973,2021-03-24,2022-05-08,410,-1272,2022-05
573,21.0,38100.0,303.4594884661621,Female,North,30.0,Clothing,50.13719345705198,2022-02-23,2022-05-10,76,-1270,2022-05
575,62.0,92000.0,1290.305762036289,Male,East,18.0,Health,61.630764984669405,2022-08-06,2023-05-23,290,-892,2023-05
576,49.0,33300.0,70.62820219767465,Female,North,4.0,Health,17.03047049434958,2022-07-03,2023-04-15,286,-930,2023-04
577,69.0,49100.0,1580.1808645100446,Male,South,47.0,Toys,68.64108816231303,2022-01-27,2022-09-22,238,-1135,2022-09
578,47.0,91000.0,1808.4312480883584,Female,East,43.0,Toys,45.23511023484256,2021-05-13,2023-07-28,806,-826,2023-07
581,72.0,97000.0,183.16382428665744,Male,West,15.0,Electronics,76.45566325310304,2022-08-27,2023-03-18,203,-958,2023-03
582,57.0,61900.0,1207.9363593569108,Female,East,35.0,Electronics,83.54279612678818,2021-08-30,2021-12-08,100,-1423,2021-12
583,69.0,101600.0,981.5807933618688,Male,North,47.0,Health,61.942155393454655,2022-03-27,2023-09-28,550,-764,2023-09
584,33.0,26500.0,1100.92859595182,Male,East,38.0,Home & Garden,74.87236352966626,2021-07-19,2021-09-01,44,-1521,2021-09
586,67.0,76000.0,1745.2041895487698,Male,West,14.0,Electronics,61.83533789785556,2021-04-27,2022-01-08,256,-1392,2022-01
587,77.0,38100.0,1574.4656413347188,Male,East,48.0,Clothing,39.45716984632386,2021-08-07,2022-06-15,312,-1234,2022-06
589,47.0,60800.0,1825.4008847984612,Male,West,49.0,Toys,46.82709302644926,2021-08-31,2022-01-02,124,-1398,2022-01
592,73.0,98200.0,669.7569432601434,Female,South,16.0,Home & Garden,70.23145183857497,2022-11-15,2023-07-23,250,-831,2023-07
593,36.0,78100.0,126.46917709072709,Female,West,38.0,Clothing,78.52158751252233,2022-01-23,2022-09-03,223,-1154,2022-09
594,45.0,47600.0,1345.3268287966816,Female,East,10.0,Health,51.27134815929952,2022-08-11,2023-05-08,270,-907,2023-05
595,75.0,108000.0,477.9342580655918,Female,North,42.0,Health,81.30659492556687,2021-07-28,2023-10-24,818,-738,2023-10
596,72.0,21100.0,502.2708292119712,Female,East,37.0,Health,49.7257237271609,2021-11-10,2023-06-17,584,-867,2023-06
